Sale_ID,Date,Units,Store_Name,Store_City,Store_Location,Product_Name,Product_Category,Product_Cost,Product_Price,Stock_On_Hand
194,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
300,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
470,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
540,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
622,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
633,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
690,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
829,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
875,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
914,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
918,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
940,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
1027,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
1093,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
1112,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
1137,1/1/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
5,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
122,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
124,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
163,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
173,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
219,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
243,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
324,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
441,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
525,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
558,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
604,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
694,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
696,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
792,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
803,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
809,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
963,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
1051,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
1065,1/1/2022,1,Maven Toys Puebla 3,Puebla,Residential,Lego Bricks,Toys,34.99,39.99,117
30,1/1/2022,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
64,1/1/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
180,1/1/2022,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
276,1/1/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
279,1/1/2022,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
319,1/1/2022,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
353,1/1/2022,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
630,1/1/2022,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
671,1/1/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
684,1/1/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
728,1/1/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
770,1/1/2022,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
798,1/1/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
856,1/1/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
859,1/1/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
874,1/1/2022,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
912,1/1/2022,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
1055,1/1/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Lego Bricks,Toys,34.99,39.99,12
36,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
100,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
153,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
166,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
270,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
447,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
615,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
731,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
893,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
1135,1/1/2022,1,Maven Toys La Paz 1,La Paz,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0
9,1/1/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
48,1/1/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
176,1/1/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
766,1/1/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
842,1/1/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
1066,1/1/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
1234,1/2/2022,2,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
1393,1/2/2022,2,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
1546,1/2/2022,3,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
28,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
93,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
114,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
144,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
185,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
299,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
352,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
505,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
508,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
534,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
748,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
749,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
816,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
900,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
908,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
921,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
946,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
1119,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
1128,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
1143,1/1/2022,1,Maven Toys Campeche 1,Campeche,Downtown,Uno Card Game,Games,3.99,7.99,2
387,1/1/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Toy Robot,Electronics,20.99,25.99,0
676,1/1/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Toy Robot,Electronics,20.99,25.99,0
715,1/1/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Toy Robot,Electronics,20.99,25.99,0
885,1/1/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Toy Robot,Electronics,20.99,25.99,0
29,1/1/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Uno Card Game,Games,3.99,7.99,6
102,1/1/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Uno Card Game,Games,3.99,7.99,6
145,1/1/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Uno Card Game,Games,3.99,7.99,6
267,1/1/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Uno Card Game,Games,3.99,7.99,6
288,1/1/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Uno Card Game,Games,3.99,7.99,6
310,1/1/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Uno Card Game,Games,3.99,7.99,6
762,1/1/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Uno Card Game,Games,3.99,7.99,6
793,1/1/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Uno Card Game,Games,3.99,7.99,6
865,1/1/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Uno Card Game,Games,3.99,7.99,6
22,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
37,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
42,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
55,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
99,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
331,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
373,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
428,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
582,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
635,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
785,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
910,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
979,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
982,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
1062,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
1161,1/1/2022,1,Maven Toys Monterrey 3,Monterrey,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,6
50,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
229,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
273,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
280,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
530,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
531,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
713,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
773,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
781,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
866,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
880,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
931,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
934,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
1063,1/1/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,17.99,19.99,22
41,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
169,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
213,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
239,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
261,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
354,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
392,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
481,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
595,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
678,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
815,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
975,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
1012,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
1057,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
1108,1/1/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,5.99,10.99,7
24,1/1/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Nerf Gun,Sports & Outdoors,14.99,19.99,23
74,1/1/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Nerf Gun,Sports & Outdoors,14.99,19.99,23
215,1/1/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Nerf Gun,Sports & Outdoors,14.99,19.99,23
272,1/1/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Nerf Gun,Sports & Outdoors,14.99,19.99,23
338,1/1/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Nerf Gun,Sports & Outdoors,14.99,19.99,23
351,1/1/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Nerf Gun,Sports & Outdoors,14.99,19.99,23
465,1/1/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Nerf Gun,Sports & Outdoors,14.99,19.99,23
721,1/1/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Nerf Gun,Sports & Outdoors,14.99,19.99,23
733,1/1/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Nerf Gun,Sports & Outdoors,14.99,19.99,23
47,1/1/2022,3,Maven Toys Guadalajara 3,Guadalajara,Airport,Action Figure,Toys,9.99,15.99,15
160,1/1/2022,2,Maven Toys Guadalajara 3,Guadalajara,Airport,Action Figure,Toys,9.99,15.99,15
286,1/1/2022,3,Maven Toys Guadalajara 3,Guadalajara,Airport,Action Figure,Toys,9.99,15.99,15
623,1/1/2022,2,Maven Toys Guadalajara 3,Guadalajara,Airport,Action Figure,Toys,9.99,15.99,15
820,1/1/2022,2,Maven Toys Guadalajara 3,Guadalajara,Airport,Action Figure,Toys,9.99,15.99,15
882,1/1/2022,2,Maven Toys Guadalajara 3,Guadalajara,Airport,Action Figure,Toys,9.99,15.99,15
39,1/1/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Dino Egg,Toys,9.99,10.99,9
592,1/1/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Dino Egg,Toys,9.99,10.99,9
836,1/1/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Dino Egg,Toys,9.99,10.99,9
1136,1/1/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Dino Egg,Toys,9.99,10.99,9
26,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
45,1/1/2022,3,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
56,1/1/2022,2,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
78,1/1/2022,3,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
95,1/1/2022,2,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
150,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
186,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
208,1/1/2022,3,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
321,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
335,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
405,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
429,1/1/2022,2,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
462,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
502,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
581,1/1/2022,3,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
602,1/1/2022,2,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
670,1/1/2022,2,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
705,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
839,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
847,1/1/2022,3,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
930,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
952,1/1/2022,3,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
959,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
967,1/1/2022,2,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
972,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
1010,1/1/2022,3,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
1033,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
1082,1/1/2022,2,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
1105,1/1/2022,3,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
1164,1/1/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,3.99,6.99,32
38,1/1/2022,4,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
126,1/1/2022,4,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
183,1/1/2022,3,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
199,1/1/2022,3,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
218,1/1/2022,4,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
226,1/1/2022,4,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
336,1/1/2022,3,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
542,1/1/2022,4,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
835,1/1/2022,3,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
936,1/1/2022,4,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
997,1/1/2022,4,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
1310,1/2/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
1347,1/2/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
1394,1/2/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
1422,1/2/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
1518,1/2/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
1534,1/2/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
34,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
61,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
63,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
247,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
515,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
626,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
642,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
837,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
872,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
986,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
1160,1/1/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
35,1/1/2022,3,Maven Toys Xalapa 2,Xalapa,Downtown,Toy Robot,Electronics,20.99,25.99,4
